Fecha;Mes;Canal;Dispositivo;Edad;Género;Visitas;Visitas recurrentes;Pedidos;Precio medio;Número medio artículos;Suscripciones newletter;Suscripciones web
06/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;42;4,8;0,18;65;2,5;31,2;15,6
07/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;43,2;6;0,18;50;3;32,8;16,4
08/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;39,6;3,6;0,144;45;1,5;28,8;14,4
09/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;43,2;7,2;0,192;65;2,5;33,6;16,8
10/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;42;6;0,18;70;4;32;16
11/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;40,8;4,8;0,168;35;2;30,4;15,2
12/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;44,4;6;0,156;45;2,5;33,6;16,8
13/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;45,6;3,6;0,18;55;3;32,8;16,4
14/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;46,8;7,2;0,192;67;1,5;36;18
15/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;45,6;6;0,18;77;2,5;34,4;17,2
16/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;46,8;7,2;0,168;40;4;36;18
17/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;48;8,4;0,192;35;2;37,6;18,8
18/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;49,2;8,4;0,192;36;2,5;38,4;19,2
19/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;46,8;4,8;0,168;42;3;34,4;17,2
20/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;50,4;7,2;0,192;56;1,5;38,4;19,2
21/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;48;6;0,18;57;2,5;36;18
22/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;49,2;7,2;0,168;35;4;37,6;18,8
23/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;51,6;6;0,18;45;2;38,4;19,2
24/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;52,8;7,2;0,192;60;2,5;40;20
25/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;54;8,4;0,192;70;3;41,6;20,8
26/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;51,6;7,2;0,168;45;1,5;39,2;19,6
27/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;54;8,4;0,18;46;2,5;41,6;20,8
28/02/2021;Febrero;Redes sociales;Móvil;25-35;Total;55,2;8,4;0,192;35;4;42,4;21,2
01/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;12;1,8;0,06;40;2,5;9,2;4,6
02/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;18;1,2;0,072;35;3;12,8;6,4
03/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;18;3;0,048;36;1,5;14;7
04/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;21,6;3,6;0,072;42;2,5;16,8;8,4
05/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;24;1,8;0,072;56;4;17,2;8,6
06/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;24;1,8;0,072;57;2;17,2;8,6
07/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;25,2;2,4;0,066;35;2,5;18,4;9,2
08/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;26,4;3;0,06;45;3;19,6;9,8
09/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;21,6;1,8;0,054;60;1,5;15,6;7,8
10/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;22,8;2,4;0,066;70;2,5;16,8;8,4
11/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;26,4;3;0,054;45;4;19,6;9,8
12/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;24;1,8;0,06;46;2;17,2;8,6
13/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;25,2;2,4;0,066;35;2,5;18,4;9,2
14/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;28,8;3;0,072;65;3;21,2;10,6
15/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;30;2,4;0,066;50;1,5;21,6;10,8
16/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;28,8;1,2;0,06;45;2,5;20;10
17/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;26,4;3;0,066;65;4;19,6;9,8
18/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;31,2;3,6;0,072;70;2;23,2;11,6
19/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;32,4;2,4;0,078;35;2,5;23,2;11,6
20/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;30;1,8;0,066;45;3;21,2;10,6
21/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;31,2;3;0,078;55;1,5;22,8;11,4
22/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;32,4;3,6;0,084;67;2,5;24;12
23/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;28,8;2,4;0,072;77;4;20,8;10,4
24/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;27,6;1,8;0,06;40;2;19,6;9,8
25/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;33,6;2,4;0,066;35;2,5;24;12
26/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;34,8;3,6;0,054;36;3;25,6;12,8
27/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;36;3;0,084;42;1,5;26;13
28/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;37,2;3,6;0,09;56;2,5;27,2;13,6
29/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;34,8;2,4;0,084;57;4;24,8;12,4
30/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;33,6;1,2;0,072;35;2;23,2;11,6
31/01/2021;Enero;Redes sociales paid;Móvil;25-35;Total;35,4;2,4;0,078;45;2,5;25,2;12,6
01/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;38,4;3,6;0,09;60;3;28;14
02/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;39,6;2,4;0,078;70;1,5;28;14
03/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;37,2;2,4;0,072;45;2,5;26,4;13,2
04/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;38,4;3;0,084;46;4;27,6;13,8
05/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;37,2;1,8;0,078;35;2;26;13
06/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;42;2,4;0,09;65;2,5;29,6;14,8
07/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;43,2;3;0,09;50;3;30,8;15,4
08/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;39,6;1,8;0,072;45;1,5;27,6;13,8
09/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;43,2;3,6;0,096;65;2,5;31,2;15,6
10/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;42;3;0,09;70;4;30;15
11/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;40,8;2,4;0,084;35;2;28,8;14,4
12/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;44,4;3;0,078;45;2,5;31,6;15,8
13/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;45,6;1,8;0,09;55;3;31,6;15,8
14/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;46,8;3,6;0,096;67;1,5;33,6;16,8
15/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;45,6;3;0,09;77;2,5;32,4;16,2
16/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;46,8;3,6;0,084;40;4;33,6;16,8
17/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;48;4,2;0,096;35;2;34,8;17,4
18/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;49,2;4,2;0,096;36;2,5;35,6;17,8
19/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;46,8;2,4;0,084;42;3;32,8;16,4
20/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;50,4;3,6;0,096;56;1,5;36;18
21/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;48;3;0,09;57;2,5;34;17
22/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;49,2;3,6;0,084;35;4;35,2;17,6
23/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;51,6;3;0,09;45;2;36,4;18,2
24/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;52,8;3,6;0,096;60;2,5;37,6;18,8
25/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;54;4,2;0,096;70;3;38,8;19,4
26/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;51,6;3,6;0,084;45;1,5;36,8;18,4
27/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;54;4,2;0,09;46;2,5;38,8;19,4
28/02/2021;Febrero;Redes sociales paid;Móvil;25-35;Total;55,2;4,2;0,096;35;4;39,6;19,8
01/01/2021;Enero;Google ads;Móvil;36-55;Total;120;36;1,2;40;2,5;104;52
02/01/2021;Enero;Google ads;Móvil;36-55;Total;180;24;1,44;35;3;136;68
03/01/2021;Enero;Google ads;Móvil;36-55;Total;180;60;0,96;36;1,5;160;80
04/01/2021;Enero;Google ads;Móvil;36-55;Total;216;72;1,44;42;2,5;192;96
05/01/2021;Enero;Google ads;Móvil;36-55;Total;240;36;1,44;56;4;184;92
06/01/2021;Enero;Google ads;Móvil;36-55;Total;240;36;1,44;57;2;184;92
07/01/2021;Enero;Google ads;Móvil;36-55;Total;252;48;1,32;35;2,5;200;100
08/01/2021;Enero;Google ads;Móvil;36-55;Total;264;60;1,2;45;3;216;108
09/01/2021;Enero;Google ads;Móvil;36-55;Total;216;36;1,08;60;1,5;168;84
10/01/2021;Enero;Google ads;Móvil;36-55;Total;228;48;1,32;70;2,5;184;92
11/01/2021;Enero;Google ads;Móvil;36-55;Total;264;60;1,08;45;4;216;108
12/01/2021;Enero;Google ads;Móvil;36-55;Total;240;36;1,2;46;2;184;92
13/01/2021;Enero;Google ads;Móvil;36-55;Total;252;48;1,32;35;2,5;200;100
14/01/2021;Enero;Google ads;Móvil;36-55;Total;288;60;1,44;65;3;232;116
15/01/2021;Enero;Google ads;Móvil;36-55;Total;300;48;1,32;50;1,5;232;116
16/01/2021;Enero;Google ads;Móvil;36-55;Total;288;24;1,2;45;2,5;208;104
17/01/2021;Enero;Google ads;Móvil;36-55;Total;264;60;1,32;65;4;216;108
18/01/2021;Enero;Google ads;Móvil;36-55;Total;312;72;1,44;70;2;256;128
19/01/2021;Enero;Google ads;Móvil;36-55;Total;324;48;1,56;35;2,5;248;124
20/01/2021;Enero;Google ads;Móvil;36-55;Total;300;36;1,32;45;3;224;112
21/01/2021;Enero;Google ads;Móvil;36-55;Total;312;60;1,56;55;1,5;248;124
22/01/2021;Enero;Google ads;Móvil;36-55;Total;324;72;1,68;67;2,5;264;132
23/01/2021;Enero;Google ads;Móvil;36-55;Total;288;48;1,44;77;4;224;112
24/01/2021;Enero;Google ads;Móvil;36-55;Total;276;36;1,2;40;2;208;104
25/01/2021;Enero;Google ads;Móvil;36-55;Total;336;48;1,32;35;2,5;256;128
26/01/2021;Enero;Google ads;Móvil;36-55;Total;348;72;1,08;36;3;280;140
27/01/2021;Enero;Google ads;Móvil;36-55;Total;360;60;1,68;42;1,5;280;140
28/01/2021;Enero;Google ads;Móvil;36-55;Total;372;72;1,8;56;2,5;296;148
29/01/2021;Enero;Google ads;Móvil;36-55;Total;348;48;1,68;57;4;264;132
30/01/2021;Enero;Google ads;Móvil;36-55;Total;336;24;1,44;35;2;240;120
31/01/2021;Enero;Google ads;Móvil;36-55;Total;354;48;1,56;45;2,5;268;134
01/02/2021;Febrero;Google ads;Móvil;36-55;Total;384;72;1,8;60;3;304;152
02/02/2021;Febrero;Google ads;Móvil;36-55;Total;396;48;1,56;70;1,5;296;148
03/02/2021;Febrero;Google ads;Móvil;36-55;Total;372;48;1,44;45;2,5;280;140
04/02/2021;Febrero;Google ads;Móvil;36-55;Total;384;60;1,68;46;4;296;148
05/02/2021;Febrero;Google ads;Móvil;36-55;Total;372;36;1,56;35;2;272;136
06/02/2021;Febrero;Google ads;Móvil;36-55;Total;420;48;1,8;65;2,5;312;156
07/02/2021;Febrero;Google ads;Móvil;36-55;Total;432;60;1,8;50;3;328;164
08/02/2021;Febrero;Google ads;Móvil;36-55;Total;396;36;1,44;45;1,5;288;144
09/02/2021;Febrero;Google ads;Móvil;36-55;Total;432;72;1,92;65;2,5;336;168
10/02/2021;Febrero;Google ads;Móvil;36-55;Total;420;60;1,8;70;4;320;160
11/02/2021;Febrero;Google ads;Móvil;36-55;Total;408;48;1,68;35;2;304;152
12/02/2021;Febrero;Google ads;Móvil;36-55;Total;444;60;1,56;45;2,5;336;168
13/02/2021;Febrero;Google ads;Móvil;36-55;Total;456;36;1,8;55;3;328;164
14/02/2021;Febrero;Google ads;Móvil;36-55;Total;468;72;1,92;67;1,5;360;180
15/02/2021;Febrero;Google ads;Móvil;36-55;Total;456;60;1,8;77;2,5;344;172
16/02/2021;Febrero;Google ads;Móvil;36-55;Total;468;72;1,68;40;4;360;180
17/02/2021;Febrero;Google ads;Móvil;36-55;Total;480;84;1,92;35;2;376;188
18/02/2021;Febrero;Google ads;Móvil;36-55;Total;492;84;1,92;36;2,5;384;192
19/02/2021;Febrero;Google ads;Móvil;36-55;Total;468;48;1,68;42;3;344;172
20/02/2021;Febrero;Google ads;Móvil;36-55;Total;504;72;1,92;56;1,5;384;192
21/02/2021;Febrero;Google ads;Móvil;36-55;Total;480;60;1,8;57;2,5;360;180
22/02/2021;Febrero;Google ads;Móvil;36-55;Total;492;72;1,68;35;4;376;188
23/02/2021;Febrero;Google ads;Móvil;36-55;Total;516;60;1,8;45;2;384;192
24/02/2021;Febrero;Google ads;Móvil;36-55;Total;528;72;1,92;60;2,5;400;200
25/02/2021;Febrero;Google ads;Móvil;36-55;Total;540;84;1,92;70;3;416;208
26/02/2021;Febrero;Google ads;Móvil;36-55;Total;516;72;1,68;45;1,5;392;196
27/02/2021;Febrero;Google ads;Móvil;36-55;Total;540;84;1,8;46;2,5;416;208
28/02/2021;Febrero;Google ads;Móvil;36-55;Total;552;84;1,92;35;4;424;212
01/01/2021;Enero;SEO;Móvil;36-55;Total;72;21,6;0,72;40;2,5;62,4;31,2
02/01/2021;Enero;SEO;Móvil;36-55;Total;108;14,4;0,864;35;3;81,6;40,8
03/01/2021;Enero;SEO;Móvil;36-55;Total;108;36;0,576;36;1,5;96;48
04/01/2021;Enero;SEO;Móvil;36-55;Total;129,6;43,2;0,864;42;2,5;115,2;57,6
05/01/2021;Enero;SEO;Móvil;36-55;Total;144;21,6;0,864;56;4;110,4;55,2
06/01/2021;Enero;SEO;Móvil;36-55;Total;144;21,6;0,864;57;2;110,4;55,2
07/01/2021;Enero;SEO;Móvil;36-55;Total;151,2;28,8;0,792;35;2,5;120;60
08/01/2021;Enero;SEO;Móvil;36-55;Total;158,4;36;0,72;45;3;129,6;64,8
09/01/2021;Enero;SEO;Móvil;36-55;Total;129,6;21,6;0,648;60;1,5;100,8;50,4
10/01/2021;Enero;SEO;Móvil;36-55;Total;136,8;28,8;0,792;70;2,5;110,4;55,2
11/01/2021;Enero;SEO;Móvil;36-55;Total;158,4;36;0,648;45;4;129,6;64,8
12/01/2021;Enero;SEO;Móvil;36-55;Total;144;21,6;0,72;46;2;110,4;55,2
13/01/2021;Enero;SEO;Móvil;36-55;Total;151,2;28,8;0,792;35;2,5;120;60
14/01/2021;Enero;SEO;Móvil;36-55;Total;172,8;36;0,864;65;3;139,2;69,6
15/01/2021;Enero;SEO;Móvil;36-55;Total;180;28,8;0,792;50;1,5;139,2;69,6
16/01/2021;Enero;SEO;Móvil;36-55;Total;172,8;14,4;0,72;45;2,5;124,8;62,4
17/01/2021;Enero;SEO;Móvil;36-55;Total;158,4;36;0,792;65;4;129,6;64,8
18/01/2021;Enero;SEO;Móvil;36-55;Total;187,2;43,2;0,864;70;2;153,6;76,8
19/01/2021;Enero;SEO;Móvil;36-55;Total;194,4;28,8;0,936;35;2,5;148,8;74,4
20/01/2021;Enero;SEO;Móvil;36-55;Total;180;21,6;0,792;45;3;134,4;67,2
21/01/2021;Enero;SEO;Móvil;36-55;Total;187,2;36;0,936;55;1,5;148,8;74,4
22/01/2021;Enero;SEO;Móvil;36-55;Total;194,4;43,2;1,008;67;2,5;158,4;79,2
23/01/2021;Enero;SEO;Móvil;36-55;Total;172,8;28,8;0,864;77;4;134,4;67,2
24/01/2021;Enero;SEO;Móvil;36-55;Total;165,6;21,6;0,72;40;2;124,8;62,4
25/01/2021;Enero;SEO;Móvil;36-55;Total;201,6;28,8;0,792;35;2,5;153,6;76,8
26/01/2021;Enero;SEO;Móvil;36-55;Total;208,8;43,2;0,648;36;3;168;84
27/01/2021;Enero;SEO;Móvil;36-55;Total;216;36;1,008;42;1,5;168;84
28/01/2021;Enero;SEO;Móvil;36-55;Total;223,2;43,2;1,08;56;2,5;177,6;88,8
29/01/2021;Enero;SEO;Móvil;36-55;Total;208,8;28,8;1,008;57;4;158,4;79,2
30/01/2021;Enero;SEO;Móvil;36-55;Total;201,6;14,4;0,864;35;2;144;72
31/01/2021;Enero;SEO;Móvil;36-55;Total;212,4;28,8;0,936;45;2,5;160,8;80,4
01/02/2021;Febrero;SEO;Móvil;36-55;Total;230,4;43,2;1,08;60;3;182,4;91,2
02/02/2021;Febrero;SEO;Móvil;36-55;Total;237,6;28,8;0,936;70;1,5;177,6;88,8
03/02/2021;Febrero;SEO;Móvil;36-55;Total;223,2;28,8;0,864;45;2,5;168;84
04/02/2021;Febrero;SEO;Móvil;36-55;Total;230,4;36;1,008;46;4;177,6;88,8
05/02/2021;Febrero;SEO;Móvil;36-55;Total;223,2;21,6;0,936;35;2;163,2;81,6
06/02/2021;Febrero;SEO;Móvil;36-55;Total;252;28,8;1,08;65;2,5;187,2;93,6
07/02/2021;Febrero;SEO;Móvil;36-55;Total;259,2;36;1,08;50;3;196,8;98,4
08/02/2021;Febrero;SEO;Móvil;36-55;Total;237,6;21,6;0,864;45;1,5;172,8;86,4
09/02/2021;Febrero;SEO;Móvil;36-55;Total;259,2;43,2;1,152;65;2,5;201,6;100,8
10/02/2021;Febrero;SEO;Móvil;36-55;Total;252;36;1,08;70;4;192;96
11/02/2021;Febrero;SEO;Móvil;36-55;Total;244,8;28,8;1,008;35;2;182,4;91,2
12/02/2021;Febrero;SEO;Móvil;36-55;Total;266,4;36;0,936;45;2,5;201,6;100,8
13/02/2021;Febrero;SEO;Móvil;36-55;Total;273,6;21,6;1,08;55;3;196,8;98,4
14/02/2021;Febrero;SEO;Móvil;36-55;Total;280,8;43,2;1,152;67;1,5;216;108
15/02/2021;Febrero;SEO;Móvil;36-55;Total;273,6;36;1,08;77;2,5;206,4;103,2
16/02/2021;Febrero;SEO;Móvil;36-55;Total;280,8;43,2;1,008;40;4;216;108
17/02/2021;Febrero;SEO;Móvil;36-55;Total;288;50,4;1,152;35;2;225,6;112,8
18/02/2021;Febrero;SEO;Móvil;36-55;Total;295,2;50,4;1,152;36;2,5;230,4;115,2
19/02/2021;Febrero;SEO;Móvil;36-55;Total;280,8;28,8;1,008;42;3;206,4;103,2
20/02/2021;Febrero;SEO;Móvil;36-55;Total;302,4;43,2;1,152;56;1,5;230,4;115,2
21/02/2021;Febrero;SEO;Móvil;36-55;Total;288;36;1,08;57;2,5;216;108
22/02/2021;Febrero;SEO;Móvil;36-55;Total;295,2;43,2;1,008;35;4;225,6;112,8
23/02/2021;Febrero;SEO;Móvil;36-55;Total;309,6;36;1,08;45;2;230,4;115,2
24/02/2021;Febrero;SEO;Móvil;36-55;Total;316,8;43,2;1,152;60;2,5;240;120
25/02/2021;Febrero;SEO;Móvil;36-55;Total;324;50,4;1,152;70;3;249,6;124,8
26/02/2021;Febrero;SEO;Móvil;36-55;Total;309,6;43,2;1,008;45;1,5;235,2;117,6
27/02/2021;Febrero;SEO;Móvil;36-55;Total;324;50,4;1,08;46;2,5;249,6;124,8
28/02/2021;Febrero;SEO;Móvil;36-55;Total;331,2;50,4;1,152;35;4;254,4;127,2
01/01/2021;Enero;Redes sociales;Móvil;36-55;Total;24;7,2;0,24;40;2,5;20,8;10,4
02/01/2021;Enero;Redes sociales;Móvil;36-55;Total;36;4,8;0,288;35;3;27,2;13,6
03/01/2021;Enero;Redes sociales;Móvil;36-55;Total;36;12;0,192;36;1,5;32;16
04/01/2021;Enero;Redes sociales;Móvil;36-55;Total;43,2;14,4;0,288;42;2,5;38,4;19,2
05/01/2021;Enero;Redes sociales;Móvil;36-55;Total;48;7,2;0,288;56;4;36,8;18,4
06/01/2021;Enero;Redes sociales;Móvil;36-55;Total;48;7,2;0,288;57;2;36,8;18,4
07/01/2021;Enero;Redes sociales;Móvil;36-55;Total;50,4;9,6;0,264;35;2,5;40;20
08/01/2021;Enero;Redes sociales;Móvil;36-55;Total;52,8;12;0,24;45;3;43,2;21,6
09/01/2021;Enero;Redes sociales;Móvil;36-55;Total;43,2;7,2;0,216;60;1,5;33,6;16,8
10/01/2021;Enero;Redes sociales;Móvil;36-55;Total;45,6;9,6;0,264;70;2,5;36,8;18,4
11/01/2021;Enero;Redes sociales;Móvil;36-55;Total;52,8;12;0,216;45;4;43,2;21,6
12/01/2021;Enero;Redes sociales;Móvil;36-55;Total;48;7,2;0,24;46;2;36,8;18,4
13/01/2021;Enero;Redes sociales;Móvil;36-55;Total;50,4;9,6;0,264;35;2,5;40;20
14/01/2021;Enero;Redes sociales;Móvil;36-55;Total;57,6;12;0,288;65;3;46,4;23,2
15/01/2021;Enero;Redes sociales;Móvil;36-55;Total;60;9,6;0,264;50;1,5;46,4;23,2
16/01/2021;Enero;Redes sociales;Móvil;36-55;Total;57,6;4,8;0,24;45;2,5;41,6;20,8
17/01/2021;Enero;Redes sociales;Móvil;36-55;Total;52,8;12;0,264;65;4;43,2;21,6
18/01/2021;Enero;Redes sociales;Móvil;36-55;Total;62,4;14,4;0,288;70;2;51,2;25,6
19/01/2021;Enero;Redes sociales;Móvil;36-55;Total;64,8;9,6;0,312;35;2,5;49,6;24,8
20/01/2021;Enero;Redes sociales;Móvil;36-55;Total;60;7,2;0,264;45;3;44,8;22,4
21/01/2021;Enero;Redes sociales;Móvil;36-55;Total;62,4;12;0,312;55;1,5;49,6;24,8
22/01/2021;Enero;Redes sociales;Móvil;36-55;Total;64,8;14,4;0,336;67;2,5;52,8;26,4
23/01/2021;Enero;Redes sociales;Móvil;36-55;Total;57,6;9,6;0,288;77;4;44,8;22,4
24/01/2021;Enero;Redes sociales;Móvil;36-55;Total;55,2;7,2;0,24;40;2;41,6;20,8
25/01/2021;Enero;Redes sociales;Móvil;36-55;Total;67,2;9,6;0,264;35;2,5;51,2;25,6
26/01/2021;Enero;Redes sociales;Móvil;36-55;Total;69,6;14,4;0,216;36;3;56;28
27/01/2021;Enero;Redes sociales;Móvil;36-55;Total;72;12;0,336;42;1,5;56;28
28/01/2021;Enero;Redes sociales;Móvil;36-55;Total;74,4;14,4;0,36;56;2,5;59,2;29,6
29/01/2021;Enero;Redes sociales;Móvil;36-55;Total;69,6;9,6;0,336;57;4;52,8;26,4
30/01/2021;Enero;Redes sociales;Móvil;36-55;Total;67,2;4,8;0,288;35;2;48;24
31/01/2021;Enero;Redes sociales;Móvil;36-55;Total;70,8;9,6;0,312;45;2,5;53,6;26,8
01/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;76,8;14,4;0,36;60;3;60,8;30,4
02/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;79,2;9,6;0,312;70;1,5;59,2;29,6
03/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;74,4;9,6;0,288;45;2,5;56;28
04/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;76,8;12;0,336;46;4;59,2;29,6
05/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;74,4;7,2;0,312;35;2;54,4;27,2
06/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;84;9,6;0,36;65;2,5;62,4;31,2
07/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;86,4;12;0,36;50;3;65,6;32,8
08/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;79,2;7,2;0,288;45;1,5;57,6;28,8
09/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;86,4;14,4;0,384;65;2,5;67,2;33,6
10/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;84;12;0,36;70;4;64;32
11/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;81,6;9,6;0,336;35;2;60,8;30,4
12/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;88,8;12;0,312;45;2,5;67,2;33,6
13/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;91,2;7,2;0,36;55;3;65,6;32,8
14/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;93,6;14,4;0,384;67;1,5;72;36
15/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;91,2;12;0,36;77;2,5;68,8;34,4
16/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;93,6;14,4;0,336;40;4;72;36
17/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;96;16,8;0,384;35;2;75,2;37,6
18/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;98,4;16,8;0,384;36;2,5;76,8;38,4
19/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;93,6;9,6;0,336;42;3;68,8;34,4
20/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;100,8;14,4;0,384;56;1,5;76,8;38,4
21/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;96;12;0,36;57;2,5;72;36
22/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;98,4;14,4;0,336;35;4;75,2;37,6
23/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;103,2;12;0,36;45;2;76,8;38,4
24/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;105,6;14,4;0,384;60;2,5;80;40
25/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;108;16,8;0,384;70;3;83,2;41,6
26/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;103,2;14,4;0,336;45;1,5;78,4;39,2
27/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;108;16,8;0,36;46;2,5;83,2;41,6
28/02/2021;Febrero;Redes sociales;Móvil;36-55;Total;110,4;16,8;0,384;35;4;84,8;42,4
01/01/2021;Enero;Redes sociales paid;Móvil;36-55;Total;24;3,6;0,12;40;2,5;18,4;9,2
02/01/2021;Enero;Redes sociales paid;Móvil;36-55;Total;36;2,4;0,144;35;3;25,6;12,8
03/01/2021;Enero;Redes sociales paid;Móvil;36-55;Total;36;6;0,096;36;1,5;28;14
04/01/2021;Enero;Redes sociales paid;Móvil;36-55;Total;43,2;7,2;0,144;42;2,5;33,6;16,8
05/01/2021;Enero;Redes sociales paid;Móvil;36-55;Total;48;3,6;0,144;56;4;34,4;17,2
06/01/2021;Enero;Redes sociales paid;Móvil;36-55;Total;48;3,6;0,144;57;2;34,4;17,2
07/01/2021;Enero;Redes sociales paid;Móvil;36-55;Total;50,4;4,8;0,132;35;2,5;36,8;18,4
08/01/2021;Enero;Redes sociales paid;Móvil;36-55;Total;52,8;6;0,12;45;3;39,2;19,6
09/01/2021;Enero;Redes sociales paid;Móvil;36-55;Total;43,2;3,6;0,108;60;1,5;31,2;15,6
